election_id,id,name,office,url
7,1279253,"COLEMAN, TERRY",ASSEMBLY 15,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1226434,"HOUSTON, GUY",ASSEMBLY 15,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276459,"CAPLANE, RONNIE GAIL",ASSEMBLY 16,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1281529,"DAYSOG, ANTHONY H.",ASSEMBLY 16,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1272104,"RUSSO, JOHN A.",ASSEMBLY 16,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1268691,"SWANSON, SANDRE",ASSEMBLY 16,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"YTUARTE, EDWARD",ASSEMBLY 16,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1273495,"GALGIANI, CATHLEEN",ASSEMBLY 17,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005658,"MACHADO, GERARD J.",ASSEMBLY 17,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1277738,"TUCKER, SUZANNE",ASSEMBLY 17,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SWEET, WILLIAM RALPH JR.",ASSEMBLY 17,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1284549,"BUCK, JILL ANN",ASSEMBLY 18,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1266779,"HAYASHI, MARY",ASSEMBLY 18,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1275014,"MC CAMMON, WILLIAM J.",ASSEMBLY 18,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1239028,"MULLIN, GENE R.",ASSEMBLY 19,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"COEN, COLLEEN",ASSEMBLY 19,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GUFLER, ELSIE",ASSEMBLY 19,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1253526,"TORRICO, ALBERTO",ASSEMBLY 20,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"NISHIMURA, KEN A.",ASSEMBLY 20,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1284085,"KIRALY, VIRGINIA C.",ASSEMBLY 21,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1252810,"RUSKIN, IRA",ASSEMBLY 21,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1231723,"LIEBER, SALLY",ASSEMBLY 22,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"RIFFENBURGH, ROGER RALPH",ASSEMBLY 22,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1253525,"COTO, JOE",ASSEMBLY 23,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"PATROSSO, MARK",ASSEMBLY 23,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1251768,"BEALL, JIM",ASSEMBLY 24,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"HILEMAN, LAWRENCE R.",ASSEMBLY 24,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SILVA, LIONEL H.",ASSEMBLY 24,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1254687,"BERRYHILL, TOM",ASSEMBLY 25,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005723,"CONRAD, BILL",ASSEMBLY 25,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"BUFFORD, JAMES LEX",ASSEMBLY 25,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"DELL'ORTO, MICHAEL RAY",ASSEMBLY 25,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005692,"AGHAZARIAN, GREG",ASSEMBLY 26,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GOEKEN, KENNETH J.",ASSEMBLY 26,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1226901,"LAIRD, JOHN S.",ASSEMBLY 27,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MORRISON, COLIN M.",ASSEMBLY 27,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1282323,"CABALLERO, ANNA",ASSEMBLY 28,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1279382,"PHARES, ANN VENTURA",ASSEMBLY 28,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1282084,"VELAZQUEZ, IGNACIO",ASSEMBLY 28,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1255183,"VILLINES, MICHAEL N.",ASSEMBLY 29,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"AVILA, BENJAMIN",ASSEMBLY 29,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"CROCKFORD, JOHN",ASSEMBLY 29,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"ZWICKEL, JONATHAN IRA",ASSEMBLY 29,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1283919,"GILMORE, DANNY D.",ASSEMBLY 30,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1234191,"PARRA, NICOLE",ASSEMBLY 30,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"CRAWFORD SR., WESLEY",ASSEMBLY 30,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1250945,"ARAMBULA, JUAN",ASSEMBLY 31,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1284544,"ELLIS, STANLEY WILLIAM",ASSEMBLY 32,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1284988,"FULLER, JEAN",ASSEMBLY 32,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1000286,"WYMAN, PHILLIP D.",ASSEMBLY 32,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"VEGA, MARIBEL",ASSEMBLY 32,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1234847,"BLAKESLEE, SAM",ASSEMBLY 33,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1227104,"CUTHBERT, ROBERT",ASSEMBLY 33,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005213,"MAZE, BILL",ASSEMBLY 34,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SILVA, DAVID MINTON",ASSEMBLY 34,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"ZELLHOEFER, JON W.",ASSEMBLY 34,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1237583,"NAVA, PEDRO I.",ASSEMBLY 35,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MARTIN, CRISTINA CARRENO",ASSEMBLY 35,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1004988,"LEDFORD, JAMES C.",ASSEMBLY 36,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1238644,"RUNNER, SHARON",ASSEMBLY 36,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"BYNUM, ROBERT ""BO""",ASSEMBLY 36,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1240267,"LARKIN, BOB",ASSEMBLY 37,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1262087,"MASRY, FERIAL",ASSEMBLY 37,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1251045,"STRICKLAND, AUDRA",ASSEMBLY 37,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276102,"BARRIENTOS, MARY",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1280171,"SHAW, LYN",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1277161,"SMYTH, CAMERON",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"ALGER, JIM",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"CHRISTENSEN, PEGGY L.",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GOLD, SID",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"LOWENTHAL, JANE F.",ASSEMBLY 38,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1256876,"ALARCON, RICHARD",ASSEMBLY 39,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1233568,"LEVINE, LLOYD",ASSEMBLY 40,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"CHELEBIAN, ARMINEH",ASSEMBLY 40,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MONTAINE, RICHARD E.",ASSEMBLY 40,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1272017,"BROWNLEY, JULIA",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1272726,"GROVEMAN, BARRY",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1266361,"HAYES-RAITT, KELLY",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276107,"LEVEY, JONATHAN",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"DOLZ, TONY",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"FRANKOWSKI, CONRAD S.",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"O'BRIEN, SHAWN CASEY",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"VAN HEMERT, ADRIANA",ASSEMBLY 41,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1257933,"FEUER, MICHAEL NELSON",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1267000,"LAND, ABBE",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"BAKER, CLARK W.",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"FINE, ERIC MICHAEL",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GOLDMAN, COLIN S.",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GONZAGA, MARK",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SION, STEVEN MARK",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"TOUSSAINT, CYNTHIA L.",ASSEMBLY 42,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005796,"KREKORIAN, PAUL",ASSEMBLY 43,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1279157,"QUINTERO, FRANK",ASSEMBLY 43,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"AGBABA, MICHAEL M.",ASSEMBLY 43,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MYERS, STEVEN A.",ASSEMBLY 43,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1265621,"CENTER, BRIAN",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1254587,"MURRAY, ADAM",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005687,"PETERSON-MORE, DIANA L.",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1267043,"PORTANTINO, ANTHONY",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"CARWILE, SCOTT",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"COSTA, RICARDO M.",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"KOEBEL, PHILIP",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"YANAGA, BARRON T.",ASSEMBLY 44,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1284741,"ALLEN-NEWMAN, SAMANTHA",ASSEMBLY 45,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1271525,"BUELNA, GABRIEL",ASSEMBLY 45,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1272530,"CHAVEZ, CHRISTINA",ASSEMBLY 45,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1263266,"DE LEON, KEVIN",ASSEMBLY 45,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1273039,"POPP, ELENA I.",ASSEMBLY 45,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GUTIERREZ, OSCAR A.",ASSEMBLY 45,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1238937,"NUNEZ, FABIAN",ASSEMBLY 46,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1259008,"BASS, KAREN",ASSEMBLY 47,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"DODGE, JEFFERS MAC ARTHUR",ASSEMBLY 47,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1277329,"DAVIS, MIKE",ASSEMBLY 48,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276101,"TURNER, EDWARD R.",ASSEMBLY 48,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1258980,"WILLOUGHBY, ANTHONY",ASSEMBLY 48,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GREEN, BRENDA CAROL",ASSEMBLY 48,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1234187,"ARGUELLO, DANIEL",ASSEMBLY 49,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1275685,"ENG, MICHAEL",ASSEMBLY 49,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"BROWN, LAURA G.",ASSEMBLY 49,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SIEGRIST, DAVID S.",ASSEMBLY 49,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SIEGRIST, ESTHELA G.",ASSEMBLY 49,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1253966,"DE LA TORRE, HECTOR",ASSEMBLY 50,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MILLER, GLADYS O.",ASSEMBLY 50,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1235136,"BRADFORD, STEVEN",ASSEMBLY 51,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005748,"PRICE, CURREN D.",ASSEMBLY 51,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MOEN, ROSS",ASSEMBLY 51,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1238979,"DYMALLY, MERVYN M.",ASSEMBLY 52,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1278268,"FORD, MARY JO",ASSEMBLY 53,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1277958,"LIEU, TED",ASSEMBLY 53,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1285049,"THOTTAM, PETER L.",ASSEMBLY 53,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"ABRAMS, KARL",ASSEMBLY 53,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1256547,"JACKSON, MICHAEL A.",ASSEMBLY 54,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1003821,"KARNETTE, BETTY",ASSEMBLY 54,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"GLAVICH, DONALD H.",ASSEMBLY 54,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1265441,"FURUTANI, WARREN",ASSEMBLY 55,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1272529,"RICHARDSON, LAURA",ASSEMBLY 55,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"UNDERHILL, MARGHERITA",ASSEMBLY 55,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1237208,"FLOWERS-ZUNIGA, SALLY A.",ASSEMBLY 56,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1283474,"HU, GRACE",ASSEMBLY 56,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1238223,"MENDOZA, TONY",ASSEMBLY 56,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1268262,"RAMIREZ, RICK",ASSEMBLY 56,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1265975,"CHAVEZ, RENEE",ASSEMBLY 57,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1266775,"HERNANDEZ, EDWARD P.",ASSEMBLY 57,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1273043,"MC FADDEN, BRADLEY J.",ASSEMBLY 57,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"CARVER, HOLLY E.",ASSEMBLY 57,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SOLIS, JOHN M.",ASSEMBLY 57,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1282578,"ARMENTA, DAVID W.",ASSEMBLY 58,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1001590,"CALDERON, CHARLES M.",ASSEMBLY 58,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1283096,"GUZMAN, GERRI",ASSEMBLY 58,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276297,"NEWCOMER, OWEN",ASSEMBLY 58,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"KLEINPELL, JIM",ASSEMBLY 58,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1273674,"ADAMS, ANTHONY",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1284224,"BARKAN, ELLIOTT ROBERT",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1282576,"HARTZ, BARRY K.",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1004674,"LANCASTER, CHRISTOPHER W.",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1283094,"OTTO, KEVAN",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276755,"SLATER, SUSAN",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"STONE, JILL K.",ASSEMBLY 59,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005380,"HUFF, ROBERT 'BOB'",ASSEMBLY 60,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1278642,"TAMOM, VANNARITH THOMAS",ASSEMBLY 60,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1005200,"SOTO, NELL",ASSEMBLY 61,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"AVILA, PAUL VINCENT",ASSEMBLY 61,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"LOPEZ, BENJAMIN I.",ASSEMBLY 61,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1275362,"BACA, JEREMY",ASSEMBLY 62,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1281998,"CARTER, WILMER AMINA",ASSEMBLY 62,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"MENDOZA-WARE, MARGE",ASSEMBLY 62,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1261353,"EMMERSON, BILL",ASSEMBLY 63,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1282138,"WESTWOOD, MARK DAVID",ASSEMBLY 63,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1240093,"BENOIT, JOHN J.",ASSEMBLY 64,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"RASSO, PAUL M.",ASSEMBLY 64,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1273956,"AYRES, JIM",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1277238,"COOK, PAUL J.",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1273312,"SALAS, BRENDA",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"LOWE, ROBIN R.",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"RAMIREZ-DEAN, RITA",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"SMITH, KEN D.",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"TALEB, JON",ASSEMBLY 65,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1276934,"ADAMS, STEVE",ASSEMBLY 66,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1277613,"BRANSTINE, DAN",ASSEMBLY 66,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1274283,"JEFFRIES, KEVIN D.",ASSEMBLY 66,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1253533,"NICHOLSON, LAUREL A.",ASSEMBLY 66,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"KNIGHT, NANCY L.",ASSEMBLY 66,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1270695,"HARMAN, DIANNE D.",ASSEMBLY 67,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1272372,"MC GILL, MICHAEL JOSEPH",ASSEMBLY 67,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1241308,"SILVA, JAMES W.",ASSEMBLY 67,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"ROBERTS, RAYMOND L.",ASSEMBLY 67,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1260613,"PHAM, LONG K.",ASSEMBLY 68,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1228283,"TRAN, VAN",ASSEMBLY 68,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,,"LUCAS, PAUL",ASSEMBLY 68,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
7,1253556,"ALVAREZ, CLAUDIA",ASSEMBLY 69,http://cal-access.sos.ca.gov/Campaign/Candidates/list.aspx?view=certified&electNav=7
